,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__C,param_variant__gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
363,2.65720000267,0.447200012207,0.65725,0.964937537683,120,10.0,0.10000000000000001,"{'variant__gamma': 0.10000000000000001, 'variant__C': 10.0, 'filter__n': 120}",134,0.669163545568,0.964989059081,0.635,0.966875,0.6625,0.964375,0.66125,0.9640625,0.65832290363,0.964386129335,0.0477007194049,0.0029256823935,0.0116780534937,0.00101416028737
364,2.83099999428,0.591599941254,0.62025,0.991999901984,120,10.0,1.0,"{'variant__gamma': 1.0, 'variant__C': 10.0, 'filter__n': 120}",185,0.627965043695,0.989996874023,0.6075,0.9934375,0.615,0.991875,0.61875,0.993125,0.632040050063,0.991565135895,0.0486086034829,0.00344100221189,0.00884084640148,0.00122876170765
365,2.93779997826,0.593999958038,0.60725,0.991999901984,120,10.0,10.0,"{'variant__gamma': 10.0, 'variant__C': 10.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0444224561574,0.00626094019403,0.00565133641034,0.00122876170765
366,3.17859997749,0.65659995079,0.60725,0.991999901984,120,10.0,100.0,"{'variant__gamma': 100.0, 'variant__C': 10.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0787262819944,0.0190220292572,0.00565133641034,0.00122876170765
367,3.02579994202,0.653000068665,0.60725,0.991999901984,120,10.0,1000.0,"{'variant__gamma': 1000.0, 'variant__C': 10.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0492804803148,0.00469048245042,0.00565133641034,0.00122876170765
368,2.13960003853,0.457399940491,0.6985,0.716062469464,120,100.0,0.0001,"{'variant__gamma': 0.0001, 'variant__C': 100.0, 'filter__n': 120}",6,0.685393258427,0.718036886527,0.6925,0.7134375,0.70625,0.7134375,0.7175,0.716875,0.690863579474,0.718525460794,0.0562479383996,0.0105185787305,0.0117243842721,0.00220933402969
369,2.11499996185,0.427399969101,0.69625,0.732312665302,120,100.0,0.001,"{'variant__gamma': 0.001, 'variant__C': 100.0, 'filter__n': 120}",15,0.687890137328,0.733041575492,0.68625,0.729375,0.715,0.73375,0.7125,0.735,0.679599499374,0.730396751015,0.0546223108813,0.00768372214691,0.0145773268135,0.0021033123334
370,2.45900006294,0.420399951935,0.68325,0.829688020673,120,100.0,0.01,"{'variant__gamma': 0.01, 'variant__C': 100.0, 'filter__n': 120}",94,0.687890137328,0.833385432948,0.66375,0.8340625,0.6925,0.8309375,0.685,0.825,0.687108886108,0.825054670415,0.0308415430828,0.00402986603512,0.0100529117798,0.00394496129106
371,3.00519995689,0.424200057983,0.66,0.991437343359,120,100.0,0.10000000000000001,"{'variant__gamma': 0.10000000000000001, 'variant__C': 100.0, 'filter__n': 120}",127,0.674157303371,0.988746483276,0.6425,0.9925,0.66,0.991875,0.6425,0.9928125,0.68085106383,0.991252733521,0.0215443818384,0.00231516023085,0.0157949560274,0.00144821593955
372,3.00280003548,0.623000001907,0.62025,0.991999901984,120,100.0,1.0,"{'variant__gamma': 1.0, 'variant__C': 100.0, 'filter__n': 120}",185,0.627965043695,0.989996874023,0.6075,0.9934375,0.615,0.991875,0.61875,0.993125,0.632040050063,0.991565135895,0.252507742938,0.0290241255151,0.00884084640148,0.00122876170765
373,2.9795999527,0.606599998474,0.60725,0.991999901984,120,100.0,10.0,"{'variant__gamma': 10.0, 'variant__C': 100.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0281396917358,0.00875442367788,0.00565133641034,0.00122876170765
374,3.21960000992,0.648999977112,0.60725,0.991999901984,120,100.0,100.0,"{'variant__gamma': 100.0, 'variant__C': 100.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0355112201122,0.00328635832977,0.00565133641034,0.00122876170765
375,3.29859995842,0.651800012589,0.60725,0.991999901984,120,100.0,1000.0,"{'variant__gamma': 1000.0, 'variant__C': 100.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.14942895642,0.00767853892629,0.00565133641034,0.00122876170765
376,2.17760000229,0.429199981689,0.695,0.728562645691,120,1000.0,0.0001,"{'variant__gamma': 0.0001, 'variant__C': 1000.0, 'filter__n': 120}",29,0.686641697878,0.730853391685,0.68125,0.7228125,0.71,0.73125,0.7075,0.729375,0.689612015019,0.72852233677,0.0192312341394,0.00278565719727,0.0115694004604,0.00303957596355
377,2.4803999424,0.42640004158,0.6915,0.75356266629,120,1000.0,0.001,"{'variant__gamma': 0.001, 'variant__C': 1000.0, 'filter__n': 120}",55,0.689138576779,0.758361988121,0.685,0.7578125,0.70625,0.7471875,0.70625,0.74875,0.670838548185,0.75570134333,0.0362138240194,0.00484151466852,0.013485698066,0.00467916697991
378,5.02240004539,0.402599954605,0.66325,0.937187751544,120,1000.0,0.01,"{'variant__gamma': 0.01, 'variant__C': 1000.0, 'filter__n': 120}",123,0.670411985019,0.941544232573,0.65125,0.9375,0.66375,0.9365625,0.66125,0.9328125,0.66958698373,0.937519525148,0.17506293409,0.00349859560456,0.00692409290856,0.00278281387601
379,3.03459992409,0.424400043488,0.65625,0.991999901984,120,1000.0,0.10000000000000001,"{'variant__gamma': 0.10000000000000001, 'variant__C': 1000.0, 'filter__n': 120}",135,0.677902621723,0.989996874023,0.6325,0.9934375,0.65875,0.991875,0.63375,0.993125,0.678347934919,0.991565135895,0.101025910792,0.00793974794788,0.0201677609157,0.00122876170765
380,2.78080005646,0.590599918365,0.62025,0.991999901984,120,1000.0,1.0,"{'variant__gamma': 1.0, 'variant__C': 1000.0, 'filter__n': 120}",185,0.627965043695,0.989996874023,0.6075,0.9934375,0.615,0.991875,0.61875,0.993125,0.632040050063,0.991565135895,0.0381439804988,0.00361110166592,0.00884084640148,0.00122876170765
381,2.88539991379,0.594600009918,0.60725,0.991999901984,120,1000.0,10.0,"{'variant__gamma': 10.0, 'variant__C': 1000.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0695661333516,0.00585153265565,0.00565133641034,0.00122876170765
382,3.12940001488,0.658999967575,0.60725,0.991999901984,120,1000.0,100.0,"{'variant__gamma': 100.0, 'variant__C': 1000.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0295743933881,0.00948693451188,0.00565133641034,0.00122876170765
383,3.16799998283,0.656600046158,0.60725,0.992374921533,120,1000.0,1000.0,"{'variant__gamma': 1000.0, 'variant__C': 1000.0, 'filter__n': 120}",251,0.615480649189,0.990622069397,0.60375,0.99375,0.60875,0.9921875,0.59875,0.9934375,0.609511889862,0.991877538269,0.028163846071,0.0104422807066,0.00565133641034,0.00112915201304
384,2.56340003014,0.427999973297,0.69075,0.735937763159,120,10000.0,0.0001,"{'variant__gamma': 0.0001, 'variant__C': 10000.0, 'filter__n': 120}",60,0.687890137328,0.738980931541,0.68375,0.7359375,0.69625,0.7390625,0.7025,0.7309375,0.683354192741,0.734770384255,0.0993350678572,0.00596656466939,0.00748506687446,0.00301298056288
385,5.04400000572,0.424599933624,0.68025,0.827938176886,120,10000.0,0.001,"{'variant__gamma': 0.001, 'variant__C': 10000.0, 'filter__n': 120}",102,0.682896379526,0.833698030635,0.665,0.835625,0.695,0.8265625,0.6825,0.8209375,0.675844806008,0.822867853796,0.31559913618,0.00970768641713,0.00981408228713,0.00581159710902
386,11.1799999714,0.36219997406,0.6535,0.986937421375,120,10000.0,0.01,"{'variant__gamma': 0.01, 'variant__C': 10000.0, 'filter__n': 120}",142,0.659176029963,0.986558299469,0.63125,0.9871875,0.65375,0.98625,0.6525,0.986875,0.670838548185,0.987816307404,0.872698593813,0.014688781106,0.0128734770702,0.000539473440557
387,3.03760004044,0.426200008392,0.656,0.991999901984,120,10000.0,0.10000000000000001,"{'variant__gamma': 0.10000000000000001, 'variant__C': 10000.0, 'filter__n': 120}",136,0.677902621723,0.989996874023,0.63125,0.9934375,0.6575,0.991875,0.63375,0.993125,0.679599499374,0.991565135895,0.0816739672831,0.00643114836901,0.0207192649224,0.00122876170765
388,2.81620001793,0.593800020218,0.62025,0.991999901984,120,10000.0,1.0,"{'variant__gamma': 1.0, 'variant__C': 10000.0, 'filter__n': 120}",185,0.627965043695,0.989996874023,0.6075,0.9934375,0.615,0.991875,0.61875,0.993125,0.632040050063,0.991565135895,0.0338432168067,0.00360005166891,0.00884084640148,0.00122876170765
389,2.91940002441,0.595399999619,0.60725,0.991999901984,120,10000.0,10.0,"{'variant__gamma': 10.0, 'variant__C': 10000.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0187039823321,0.00293935309467,0.00565133641034,0.00122876170765
