,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__gamma,param_variant__reg_alpha,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
137,0.900200033188,0.145200014114,0.72025,0.747062490125,60,0.01,0.01,"{'variant__gamma': 0.01, 'variant__reg_alpha': 0.01, 'filter__n': 60}",90,0.704119850187,0.747108471397,0.70125,0.7553125,0.72875,0.7459375,0.755,0.7396875,0.712140175219,0.747266479225,0.0635087489361,0.00132658251903,0.0198343465058,0.0049751878536
138,1.03439998627,0.151800012589,0.72175,0.747437412134,60,0.01,0.001,"{'variant__gamma': 0.01, 'variant__reg_alpha': 0.001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.0541096127614,0.00203960492781,0.0207374791377,0.00383978631714
139,0.914799976349,0.152199983597,0.72175,0.747437412134,60,0.01,0.0001,"{'variant__gamma': 0.01, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.0223731623369,0.00146971061873,0.0207374791377,0.00383978631714
140,0.932200050354,0.15,0.723,0.747937080023,60,0.10000000000000001,0.1,"{'variant__gamma': 0.10000000000000001, 'variant__reg_alpha': 0.1, 'filter__n': 60}",17,0.707865168539,0.745232885277,0.7025,0.7559375,0.73625,0.744375,0.7525,0.7421875,0.715894868586,0.751952514839,0.0412716935034,0.00141417849941,0.0186859933696,0.00516118572284
141,0.928199958801,0.148000001907,0.72025,0.747062490125,60,0.10000000000000001,0.01,"{'variant__gamma': 0.10000000000000001, 'variant__reg_alpha': 0.01, 'filter__n': 60}",90,0.704119850187,0.747108471397,0.70125,0.7553125,0.72875,0.7459375,0.755,0.7396875,0.712140175219,0.747266479225,0.0580254460704,0.00126481938426,0.0198343465058,0.0049751878536
142,0.851399993896,0.147599983215,0.7215,0.747562412134,60,0.10000000000000001,0.001,"{'variant__gamma': 0.10000000000000001, 'variant__reg_alpha': 0.001, 'filter__n': 60}",48,0.704119850187,0.749921850578,0.7025,0.75,0.7275,0.7453125,0.75875,0.74125,0.71464330413,0.751327710091,0.049321823451,0.00320004522808,0.0206589699885,0.00375752324382
143,0.895399999619,0.145399999619,0.7215,0.747562412134,60,0.10000000000000001,0.0001,"{'variant__gamma': 0.10000000000000001, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",48,0.704119850187,0.749921850578,0.7025,0.75,0.7275,0.7453125,0.75875,0.74125,0.71464330413,0.751327710091,0.0599286851701,0.00101971128929,0.0206589699885,0.00375752324382
144,0.921999979019,0.148400020599,0.722,0.748437236224,60,1.0,0.1,"{'variant__gamma': 1.0, 'variant__reg_alpha': 0.1, 'filter__n': 60}",37,0.706616729089,0.745232885277,0.7,0.755625,0.735,0.745625,0.75375,0.74625,0.71464330413,0.749453295845,0.0868285537762,0.00135638877592,0.0197588291815,0.00388990655739
145,0.912399959564,0.144999980927,0.72075,0.747687646436,60,1.0,0.01,"{'variant__gamma': 1.0, 'variant__reg_alpha': 0.01, 'filter__n': 60}",66,0.702871410737,0.749921850578,0.70125,0.7553125,0.73,0.7446875,0.7575,0.7409375,0.712140175219,0.7475788816,0.0471237138665,0.00252975186236,0.0210259598135,0.00485195311924
146,1.00359997749,0.131799983978,0.719,0.747374658124,60,1.0,0.001,"{'variant__gamma': 1.0, 'variant__reg_alpha': 0.001, 'filter__n': 60}",136,0.701622971286,0.745232885277,0.70125,0.7509375,0.73,0.7478125,0.75125,0.7421875,0.710888610763,0.750702905342,0.159114536593,0.0167856676548,0.0192050825064,0.00333036267153
147,1.14359998703,0.118799972534,0.719,0.747374658124,60,1.0,0.0001,"{'variant__gamma': 1.0, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",136,0.701622971286,0.745232885277,0.70125,0.7509375,0.73,0.7478125,0.75125,0.7421875,0.710888610763,0.750702905342,0.0778475712667,0.0191353486392,0.0192050825064,0.00333036267153
148,1.07139997482,0.153999996185,0.715,0.722124989209,60,10.0,0.1,"{'variant__gamma': 10.0, 'variant__reg_alpha': 0.1, 'filter__n': 60}",189,0.706616729089,0.723663644889,0.7,0.73125,0.72125,0.716875,0.73875,0.715,0.708385481852,0.723836301156,0.0287791837728,0.000632409699323,0.0137272665941,0.0057773649658
149,0.967000055313,0.149600028992,0.7135,0.721874774432,60,10.0,0.01,"{'variant__gamma': 10.0, 'variant__reg_alpha': 0.01, 'filter__n': 60}",190,0.706616729089,0.723663644889,0.7,0.7275,0.72125,0.7165625,0.735,0.714375,0.704630788486,0.727272727273,0.0372558441699,0.00265329083269,0.0128884888715,0.00544881622456
